language,length,word,display,in_answer_pool
en,7,friskle,friskle,false
en,7,frislet,frislet,false
en,7,frisson,frisson,false
en,7,frisure,frisure,false
en,7,friszka,friszka,false
en,7,fritted,fritted,false
en,7,fritter,fritter,false
en,7,frivols,frivols,false
en,7,frixion,frixion,false
en,7,frizado,frizado,false
en,7,frizers,frizers,false
en,7,frizing,frizing,false
en,7,frizzed,frizzed,false
en,7,frizzen,frizzen,false
en,7,frizzer,frizzer,false
en,7,frizzes,frizzes,false
en,7,frizzle,frizzle,false
en,7,frizzly,frizzly,false
en,7,frocked,frocked,false
en,7,froeman,froeman,false
en,7,frogbit,frogbit,false
en,7,frogeye,frogeye,false
en,7,frogged,frogged,false
en,7,frogger,frogger,false
en,7,frogleg,frogleg,false
en,7,froglet,froglet,false
en,7,frogman,frogman,false
en,7,frogmen,frogmen,false
en,7,froisse,froisse,false
en,7,frolics,frolics,false
en,7,fromage,fromage,false
en,7,fronded,fronded,false
en,7,frontad,frontad,false
en,7,frontal,frontal,false
en,7,fronted,fronted,false
en,7,fronter,fronter,false
en,7,frontes,frontes,false
en,7,frontis,frontis,false
en,7,fronton,fronton,false
en,7,frosted,frosted,false
en,7,froster,froster,false
en,7,frothed,frothed,false
en,7,frother,frother,false
en,7,frotted,frotted,false
en,7,frotton,frotton,false
en,7,froughy,froughy,false
en,7,frounce,frounce,false
en,7,frousty,frousty,false
en,7,froward,froward,false
en,7,frowned,frowned,false
en,7,frowner,frowner,false
en,7,frowsty,frowsty,false
en,7,frowzly,frowzly,false
en,7,frsiket,frsiket,false
en,7,fructed,fructed,false
en,7,fructus,fructus,false
en,7,fruggan,fruggan,false
en,7,frugged,frugged,false
en,7,fruggin,fruggin,false
en,7,fruited,fruited,false
en,7,fruiter,fruiter,false
en,7,frument,frument,false
en,7,frumety,frumety,false
en,7,frumple,frumple,false
en,7,frundel,frundel,false
en,7,frustum,frustum,false
en,7,frutage,frutage,false
en,7,frutify,frutify,false
en,7,frypans,frypans,false
en,7,fubbery,fubbery,false
en,7,fubbing,fubbing,false
en,7,fubsier,fubsier,false
en,7,fucales,fucales,false
en,7,fuchsia,fuchsia,false
en,7,fuchsin,fuchsin,false
en,7,fucking,fucking,false
en,7,fuckwit,fuckwit,false
en,7,fucoids,fucoids,false
en,7,fucosan,fucosan,false
en,7,fucoses,fucoses,false
en,7,fucused,fucused,false
en,7,fucuses,fucuses,false
en,7,fuddled,fuddled,false
en,7,fuddler,fuddler,false
en,7,fuddles,fuddles,false
en,7,fudging,fudging,false
en,7,fuegian,fuegian,false
en,7,fuehrer,fuehrer,false
en,7,fuelers,fuelers,false
en,7,fueling,fueling,false
en,7,fuelled,fuelled,false
en,7,fueller,fueller,false
en,7,fugally,fugally,false
en,7,fugatos,fugatos,false
en,7,fuggier,fuggier,false
en,7,fugging,fugging,false
en,7,fugient,fugient,false
en,7,fugling,fugling,false
en,7,fuguing,fuguing,false
en,7,fuguist,fuguist,false
en,7,fuhrers,fuhrers,false
en,7,fuidhir,fuidhir,false
en,7,fuirena,fuirena,false
en,7,fulcral,fulcral,false
en,7,fulcrum,fulcrum,false
en,7,fulfill,fulfill,true
en,7,fulfils,fulfils,false
en,7,fulgent,fulgent,false
en,7,fulgide,fulgide,false
en,7,fulgora,fulgora,false
en,7,fulgour,fulgour,false
en,7,fulhams,fulhams,false
en,7,fullage,fullage,false
en,7,fullams,fullams,false
en,7,fullers,fullers,false
en,7,fullery,fullery,false
en,7,fullest,fullest,false
en,7,fullfil,fullfil,false
en,7,fulling,fulling,false
en,7,fullish,fullish,false
en,7,fulmars,fulmars,false
en,7,fulmina,fulmina,false
en,7,fulmine,fulmine,false
en,7,fulness,fulness,false
en,7,fulsome,fulsome,false
en,7,fulvene,fulvene,false
en,7,fulvous,fulvous,false
en,7,fumados,fumados,false
en,7,fumaria,fumaria,false
en,7,fumaric,fumaric,false
en,7,fumarin,fumarin,false
en,7,fumaryl,fumaryl,false
en,7,fumbled,fumbled,false
en,7,fumbler,fumbler,false
en,7,fumbles,fumbles,false
en,7,fumerel,fumerel,false
en,7,fumette,fumette,false
en,7,fumeuse,fumeuse,false
en,7,fumiest,fumiest,false
en,7,fumulus,fumulus,false
en,7,funaria,funaria,false
en,7,functor,functor,false
en,7,functus,functus,false
en,7,funders,funders,false
en,7,funding,funding,true
en,7,funduck,funduck,false
en,7,funebre,funebre,false
en,7,funeral,funeral,true
en,7,funfair,funfair,false
en,7,funfest,funfest,false
en,7,fungals,fungals,false
en,7,fungate,fungate,false
en,7,fungian,fungian,false
en,7,fungify,fungify,false
en,7,fungite,fungite,false
en,7,fungoes,fungoes,false
en,7,fungoid,fungoid,false
en,7,fungose,fungose,false
en,7,fungous,fungous,false
en,7,fungusy,fungusy,false
en,7,funicle,funicle,false
en,7,funkers,funkers,false
en,7,funkias,funkias,false
en,7,funkier,funkier,false
en,7,funking,funking,false
en,7,funnels,funnels,false
en,7,funnier,funnier,false
en,7,funnies,funnies,false
en,7,funnily,funnily,false
en,7,funning,funning,false
en,7,funorin,funorin,false
en,7,funster,funster,false
en,7,furandi,furandi,false
en,7,furanes,furanes,false
en,7,furazan,furazan,false
en,7,furbish,furbish,false
en,7,furcate,furcate,false
en,7,furcula,furcula,false
en,7,furcule,furcule,false
en,7,furfooz,furfooz,false
en,7,furiant,furiant,false
en,7,furilic,furilic,false
en,7,furiosa,furiosa,false
en,7,furioso,furioso,false
en,7,furious,furious,true
en,7,furison,furison,false
en,7,furivae,furivae,false
en,7,furlana,furlana,false
en,7,furlane,furlane,false
en,7,furlers,furlers,false
en,7,furless,furless,false
en,7,furling,furling,false
en,7,furlong,furlong,false
en,7,furmety,furmety,false
en,7,furmint,furmint,false
en,7,furmity,furmity,false
en,7,furnace,furnace,false
en,7,furnage,furnage,false
en,7,furnish,furnish,false
en,7,furoate,furoate,false
en,7,furores,furores,false
en,7,furrier,furrier,false
en,7,furrily,furrily,false
en,7,furring,furring,false
en,7,furrows,furrows,false
en,7,furrowy,furrowy,false
en,7,furrure,furrure,false
en,7,further,further,true
en,7,furtive,furtive,false
en,7,furzery,furzery,false
en,7,furzier,furzier,false
en,7,fusains,fusains,false
en,7,fuscous,fuscous,false
en,7,fusible,fusible,false
en,7,fusibly,fusibly,false
en,7,fusilly,fusilly,false
en,7,fusions,fusions,false
en,7,fussers,fussers,false
en,7,fussier,fussier,false
en,7,fussify,fussify,false
en,7,fussily,fussily,false
en,7,fussing,fussing,false
en,7,fussock,fussock,false
en,7,fusspot,fusspot,false
en,7,fustian,fustian,false
en,7,fustics,fustics,false
en,7,fustier,fustier,false
en,7,fustily,fustily,false
en,7,fusulae,fusulae,false
en,7,fusulas,fusulas,false
en,7,futchel,futchel,false
en,7,futharc,futharc,false
en,7,futhark,futhark,false
en,7,futhorc,futhorc,false
en,7,futhork,futhork,false
en,7,futiley,futiley,false
en,7,futtock,futtock,false
en,7,futural,futural,false
en,7,futures,futures,false
en,7,futuric,futuric,false
en,7,fuzzier,fuzzier,false
en,7,fuzzily,fuzzily,false
en,7,fuzzing,fuzzing,false
en,7,fylfots,fylfots,false
en,7,fylgjur,fylgjur,false
en,7,fyrdung,fyrdung,false
en,7,gabarit,gabarit,false
en,7,gabback,gabback,false
en,7,gabbais,gabbais,false
en,7,gabbard,gabbard,false
en,7,gabbart,gabbart,false
en,7,gabbers,gabbers,false
en,7,gabbier,gabbier,false
en,7,gabbing,gabbing,false
en,7,gabbled,gabbled,false
en,7,gabbler,gabbler,false
en,7,gabbles,gabbles,false
en,7,gabbros,gabbros,false
en,7,gabeler,gabeler,false
en,7,gabelle,gabelle,false
en,7,gabfest,gabfest,false
en,7,gabions,gabions,false
en,7,gabling,gabling,false
en,7,gablock,gablock,false
en,7,gaboons,gaboons,false
en,7,gabriel,gabriel,false
en,7,gadaria,gadaria,false
en,7,gadbush,gadbush,false
en,7,gaddang,gaddang,false
en,7,gadders,gadders,false
en,7,gadding,gadding,false
en,7,gaddish,gaddish,false
en,7,gadgets,gadgets,false
en,7,gadgety,gadgety,false
en,7,gadidae,gadidae,false
en,7,gadinic,gadinic,false
en,7,gaditan,gaditan,false
en,7,gadling,gadling,false
en,7,gadoids,gadoids,false
en,7,gadroon,gadroon,false
en,7,gadsbud,gadsbud,false
en,7,gadslid,gadslid,false
en,7,gadsman,gadsman,false
en,7,gadwall,gadwall,false
en,7,gadwell,gadwell,false
en,7,gaedown,gaedown,false
en,7,gaeldom,gaeldom,false
en,7,gaetuli,gaetuli,false
en,7,gaffers,gaffers,false
en,7,gaffing,gaffing,false
en,7,gaffkya,gaffkya,false
en,7,gageite,gageite,false
en,7,gaggers,gaggers,false
en,7,gaggery,gaggery,false
en,7,gagging,gagging,false
en,7,gaggled,gaggled,false
en,7,gaggler,gaggler,false
en,7,gaggles,gaggles,false
en,7,gagroot,gagroot,false
en,7,gagster,gagster,false
en,7,gahnite,gahnite,false
en,7,gaiassa,gaiassa,false
en,7,gainage,gainage,false
en,7,gainers,gainers,false
en,7,gainful,gainful,false
en,7,gaining,gaining,true
en,7,gainsay,gainsay,false
en,7,gainset,gainset,false
en,7,gaiters,gaiters,false
en,7,gaiting,gaiting,false
en,7,galabia,galabia,false
en,7,galagos,galagos,false
en,7,galahad,galahad,false
en,7,galanas,galanas,false
en,7,galanga,galanga,false
en,7,galante,galante,false
en,7,galapee,galapee,false
en,7,galatae,galatae,false
en,7,galatea,galatea,false
en,7,galatic,galatic,false
en,7,galaxes,galaxes,false
en,7,galbula,galbula,false
en,7,galchic,galchic,false
en,7,galeage,galeage,false
en,7,galeass,galeass,false
en,7,galeate,galeate,false
en,7,galeche,galeche,false
en,7,galeeny,galeeny,false
en,7,galenas,galenas,false
en,7,galenic,galenic,false
en,7,galeoid,galeoid,false
en,7,galeres,galeres,false
en,7,galerie,galerie,false
en,7,galerum,galerum,false
en,7,galerus,galerus,false
en,7,galette,galette,false
en,7,galidia,galidia,false
en,7,galilee,galilee,false
en,7,galilei,galilei,false
en,7,galileo,galileo,false
en,7,galiots,galiots,false
en,7,galipot,galipot,false
en,7,galjoen,galjoen,false
en,7,gallach,gallach,false
en,7,gallant,gallant,false
en,7,gallate,gallate,false
en,7,gallein,gallein,false
en,7,galleon,galleon,false
en,7,gallera,gallera,false
en,7,gallery,gallery,true
en,7,galleta,galleta,false
en,7,galleys,galleys,false
en,7,gallfly,gallfly,false
en,7,gallian,gallian,false
en,7,gallied,gallied,false
en,7,gallies,gallies,false
en,7,gallify,gallify,false
en,7,galline,galline,false
en,7,galling,galling,false
en,7,galliot,galliot,false
en,7,gallish,gallish,false
en,7,gallium,gallium,false
en,7,gallize,gallize,false
en,7,gallnut,gallnut,false
en,7,gallons,gallons,false
en,7,galloon,galloon,false
en,7,galloot,galloot,false
en,7,gallops,gallops,false
en,7,gallous,gallous,false
en,7,gallows,gallows,false
en,7,galluot,galluot,false
en,7,galoots,galoots,false
en,7,galoped,galoped,false
en,7,galopin,galopin,false
en,7,galores,galores,false
en,7,galoshe,galoshe,false
en,7,galtrap,galtrap,false
en,7,galumph,galumph,false
en,7,galusha,galusha,false
en,7,galways,galways,false
en,7,galyacs,galyacs,false
en,7,galyaks,galyaks,false
en,7,gamasid,gamasid,false
en,7,gambade,gambade,false
en,7,gambado,gambado,false
en,7,gambang,gambang,false
en,7,gambeer,gambeer,false
en,7,gambiae,gambiae,false
en,7,gambian,gambian,false
en,7,gambias,gambias,false
en,7,gambier,gambier,false
en,7,gambirs,gambirs,false
en,7,gambist,gambist,false
en,7,gambits,gambits,false
en,7,gambled,gambled,false
en,7,gambler,gambler,true
en,7,gambles,gambles,false
en,7,gamboge,gamboge,false
en,7,gambols,gambols,false
en,7,gambone,gambone,false
en,7,gambrel,gambrel,false
en,7,gamebag,gamebag,false
en,7,gameful,gameful,false
en,7,gamelan,gamelan,false
en,7,gamelin,gamelin,false
en,7,gametal,gametal,false
en,7,gametes,gametes,false
en,7,gametic,gametic,false
en,7,gamiest,gamiest,false
en,7,gamines,gamines,false
en,7,gamings,gamings,false
en,7,gammers,gammers,false
en,7,gammick,gammick,false
en,7,gamming,gamming,false
en,7,gammock,gammock,false
en,7,gammons,gammons,false
en,7,ganched,ganched,false
en,7,ganders,ganders,false
en,7,gangava,gangava,false
en,7,gangdom,gangdom,false
en,7,gangers,gangers,false
en,7,ganging,ganging,false
en,7,gangion,gangion,false
en,7,gangism,gangism,false
en,7,ganglia,ganglia,false
en,7,gangman,gangman,false
en,7,gangrel,gangrel,false
en,7,gangues,gangues,false
en,7,gangway,gangway,false
en,7,gannets,gannets,false
en,7,ganodus,ganodus,false
en,7,ganoids,ganoids,false
en,7,ganoine,ganoine,false
en,7,ganoses,ganoses,false
en,7,ganosis,ganosis,false
en,7,gantang,gantang,false
en,7,gantlet,gantlet,false
en,7,gaolage,gaolage,false
en,7,gaolers,gaolers,false
en,7,gaoling,gaoling,false
en,7,gaonate,gaonate,false
en,7,gapless,gapless,false
en,7,gaposis,gaposis,false
en,7,gapperi,gapperi,false
en,7,gappier,gappier,false
en,7,gapping,gapping,false
en,7,garaged,garaged,false
en,7,garages,garages,false
en,7,garance,garance,false
en,7,garbage,garbage,true
en,7,garbell,garbell,false
en,7,garbill,garbill,false
en,7,garbing,garbing,false
en,7,garbled,garbled,false
en,7,garbler,garbler,false
en,7,garbles,garbles,false
en,7,garboil,garboil,false
en,7,garbure,garbure,false
en,7,garcons,garcons,false
en,7,gardant,gardant,false
en,7,gardeen,gardeen,false
en,7,gardens,gardens,true
en,7,gardeny,gardeny,false
en,7,gardnap,gardnap,false
en,7,garetta,garetta,false
en,7,garfish,garfish,false
en,7,gargets,gargets,false
en,7,gargety,gargety,false
en,7,gargled,gargled,false
en,7,gargler,gargler,false
en,7,gargles,gargles,false
en,7,garigue,garigue,false
en,7,garland,garland,false
en,7,garlics,garlics,false
en,7,garlion,garlion,false
en,7,garlopa,garlopa,false
en,7,garment,garment,false
en,7,garners,garners,false
en,7,garnets,garnets,false
en,7,garnett,garnett,false
en,7,garnetz,garnetz,false
en,7,garnice,garnice,false
en,7,garniec,garniec,false
en,7,garnish,garnish,false
en,7,garoted,garoted,false
en,7,garoter,garoter,false
en,7,garotes,garotes,false
en,7,garotte,garotte,false
en,7,garpike,garpike,false
en,7,garrafa,garrafa,false
en,7,garrets,garrets,false
en,7,garrick,garrick,false
en,7,garring,garring,false
en,7,garrons,garrons,false
en,7,garrote,garrote,false
en,7,garrupa,garrupa,false
en,7,garston,garston,false
en,7,garters,garters,false
en,7,garveys,garveys,false
en,7,garvock,garvock,false
en,7,gasbags,gasbags,false
en,7,gasboat,gasboat,false
en,7,gascons,gascons,false
en,7,gaseity,gaseity,false
en,7,gaseous,gaseous,false
en,7,gashest,gashest,false
en,7,gashful,gashful,false
en,7,gashing,gashing,false
en,7,gaskets,gaskets,false
en,7,gasking,gasking,false
en,7,gaskins,gaskins,false
en,7,gasless,gasless,false
en,7,gaslike,gaslike,false
en,7,gaslock,gaslock,false
en,7,gasogen,gasogen,false
en,7,gasohol,gasohol,false
en,7,gaspers,gaspers,false
en,7,gasping,gasping,true
en,7,gassers,gassers,false
en,7,gassier,gassier,false
en,7,gassing,gassing,false
en,7,gastful,gastful,false
en,7,gasting,gasting,false
en,7,gastral,gastral,false
en,7,gastrea,gastrea,false
en,7,gastric,gastric,false
en,7,gastrin,gastrin,false
en,7,gateado,gateado,false
en,7,gateage,gateage,false
en,7,gateaux,gateaux,false
en,7,gateman,gateman,false
en,7,gatemen,gatemen,false
en,7,gateway,gateway,false
en,7,gathers,gathers,false
en,7,gatling,gatling,false
en,7,gattine,gattine,false
en,7,gaucher,gaucher,false
en,7,gauchos,gauchos,false
en,7,gaudery,gaudery,false
en,7,gaudete,gaudete,false
en,7,gaudful,gaudful,false
en,7,gaudier,gaudier,false
en,7,gaudies,gaudies,false
en,7,gaudily,gaudily,false
en,7,gaudish,gaudish,false
en,7,gauffer,gauffer,false
en,7,gauffre,gauffre,false
en,7,gaugers,gaugers,false
en,7,gauging,gauging,false
en,7,gaulish,gaulish,false
en,7,gaulter,gaulter,false
en,7,gauming,gauming,false
en,7,gaumish,gaumish,false
en,7,gaunted,gaunted,false
en,7,gaunter,gaunter,false
en,7,gauntly,gauntly,false
en,7,gauntry,gauntry,false
en,7,gauping,gauping,false
en,7,gaurian,gaurian,false
en,7,gausses,gausses,false
en,7,gauster,gauster,false
en,7,gauzier,gauzier,false
en,7,gauzily,gauzily,false
en,7,gavages,gavages,false
en,7,gaveled,gaveled,false
en,7,gaveler,gaveler,false
en,7,gavelet,gavelet,false
en,7,gavials,gavials,false
en,7,gavotte,gavotte,false
en,7,gavyuti,gavyuti,false
en,7,gawkers,gawkers,false
en,7,gawkier,gawkier,false
en,7,gawkies,gawkies,false
en,7,gawkily,gawkily,false
en,7,gawking,gawking,false
en,7,gawkish,gawkish,false
en,7,gayatri,gayatri,false
en,7,gaybine,gaybine,false
en,7,gaylies,gaylies,false
en,7,gayment,gayment,false
en,7,gayness,gayness,false
en,7,gaysome,gaysome,false
en,7,gaywing,gaywing,false
en,7,gazabos,gazabos,false
en,7,gazania,gazania,false
en,7,gazebos,gazebos,false
en,7,gazeful,gazeful,false
en,7,gazella,gazella,false
en,7,gazelle,gazelle,false
en,7,gazette,gazette,false
en,7,gearbox,gearbox,false
en,7,gearing,gearing,false
en,7,gearman,gearman,false
en,7,gearset,gearset,false
en,7,geaster,geaster,false
en,7,gebanga,gebanga,false
en,7,gecking,gecking,false
en,7,geckoes,geckoes,false
en,7,geckoid,geckoid,false
en,7,gedackt,gedackt,false
en,7,gedeckt,gedeckt,false
en,7,gedrite,gedrite,false
en,7,geebong,geebong,false
en,7,geebung,geebung,false
en,7,geechee,geechee,false
en,7,geegaws,geegaws,false
en,7,geelbec,geelbec,false
en,7,geelbek,geelbek,false
en,7,geezers,geezers,false
en,7,gefilte,gefilte,false
en,7,geggery,geggery,false
en,7,gehenna,gehenna,false
en,7,geishas,geishas,false
en,7,geitjie,geitjie,false
en,7,gekkota,gekkota,false
en,7,gelable,gelable,false
en,7,geladas,geladas,false
en,7,gelants,gelants,false
en,7,gelated,gelated,false
en,7,gelates,gelates,false
en,7,gelatia,gelatia,false
en,7,gelatin,gelatin,false
en,7,geldant,geldant,false
en,7,gelders,gelders,false
en,7,gelding,gelding,false
en,7,gelidly,gelidly,false
en,7,gelilah,gelilah,false
en,7,gellant,gellant,false
en,7,gellert,gellert,false
en,7,gelling,gelling,false
en,7,gelofer,gelofer,false
en,7,gelofre,gelofre,false
en,7,gelosie,gelosie,false
en,7,gelosin,gelosin,false
en,7,gemaric,gemaric,false
en,7,gemauve,gemauve,false
en,7,gemeled,gemeled,false
en,7,geminal,geminal,false
en,7,geminid,geminid,false
en,7,geminis,geminis,false
en,7,gemless,gemless,false
en,7,gemlich,gemlich,false
en,7,gemlike,gemlike,false
en,7,gemmary,gemmary,false
en,7,gemmate,gemmate,false
en,7,gemmery,gemmery,false
en,7,gemmier,gemmier,false
en,7,gemmily,gemmily,false
en,7,gemming,gemming,false
en,7,gemmoid,gemmoid,false
en,7,gemmula,gemmula,false
en,7,gemmule,gemmule,false
en,7,gemotes,gemotes,false
en,7,gemsbok,gemsbok,false
en,7,gemwork,gemwork,false
en,7,genappe,genappe,false
en,7,genarch,genarch,false
en,7,genders,genders,false
en,7,genecor,genecor,false
en,7,general,general,true
en,7,generic,generic,false
en,7,generis,generis,false
en,7,genesee,genesee,false
en,7,geneses,geneses,false
en,7,genesic,genesic,false
en,7,genesis,genesis,false
en,7,genetic,genetic,true
en,7,genetor,genetor,false
en,7,genetta,genetta,false
en,7,genette,genette,false
en,7,geneura,geneura,false
en,7,genevan,genevan,false
en,7,genevas,genevas,false
en,7,genghis,genghis,false
en,7,genipap,genipap,false
en,7,genista,genista,false
en,7,genital,genital,false
en,7,genitor,genitor,false
en,7,genizah,genizah,false
en,7,genoese,genoese,false
en,7,genoise,genoise,false
en,7,genomes,genomes,false
en,7,genomic,genomic,false
en,7,genseng,genseng,false
en,7,genteel,genteel,false
